RxnID,Pathway,fasta_id,smiles,pred_log10[kcat(s^-1)],pred_log10[Km(mM)],pred_log10[kcat/Km(s^-1mM^-1)]
arm_MGDGW3DS1839Z12Z15Z160,Glycerolipid metabolism,A8HMC4_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.595166087,-1.981671333,2.276490688
arm_MGDGW3DS1839Z12Z15Z160,Glycerolipid metabolism,A8HMC4_wild,O=O,0.709893405,-2.109255075,2.064291716
arm_MGDGW3DS1839Z12Z15Z160,Glycerolipid metabolism,Q2HZ21_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC,0.660943925,-2.094609976,1.754788995
arm_MGDGW3DS1839Z12Z15Z160,Glycerolipid metabolism,Q2HZ21_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.771763265,-2.15124774,2.11893177
arm_MGDGW3DS1839Z12Z15Z160,Glycerolipid metabolism,Q2HZ21_wild,O=O,0.768349051,-1.936388612,1.85402751
arm_MGDGW3DS1839Z12Z15Z160,Glycerolipid metabolism,Q2HZ22_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC,0.49905467,-2.222093582,1.713882446
arm_MGDGW3DS1839Z12Z15Z160,Glycerolipid metabolism,Q2HZ22_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.464075714,-2.342596769,2.03883338
arm_MGDGW3DS1839Z12Z15Z160,Glycerolipid metabolism,Q2HZ22_wild,O=O,0.537731409,-1.965953469,1.65201354
arm_MGDGW3DS1839Z12Z15Z160,Glycerolipid metabolism,Q2HZ23_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC,0.975609899,-2.169434547,1.805364609
arm_MGDGW3DS1839Z12Z15Z160,Glycerolipid metabolism,Q2HZ23_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1.018737197,-2.293547392,2.223756313
arm_MGDGW3DS1839Z12Z15Z160,Glycerolipid metabolism,Q2HZ23_wild,O=O,0.975109458,-1.921997309,1.850872755
arm_MGDGW3DS1839Z12Z15Z160,Glycerolipid metabolism,Q2HZ24_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC,1.403593063,-2.202372074,2.108515501
arm_MGDGW3DS1839Z12Z15Z160,Glycerolipid metabolism,Q2HZ24_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1.526150465,-2.361738205,2.588181257
arm_MGDGW3DS1839Z12Z15Z160,Glycerolipid metabolism,Q2HZ24_wild,O=O,1.439333439,-2.030860424,2.160542011
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,A0A2K3CTD8_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,0.988691032,-2.292891026,2.027460575
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,A0A2K3CTD8_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1.064813375,-2.432117462,2.418567181
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,A0A2K3CTD8_wild,O=O,1.058802485,-2.072975636,2.015945673
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,A8HMC4_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,0.49201116,-1.825567007,1.896340132
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,A8HMC4_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.595166087,-1.981671333,2.276490688
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,A8HMC4_wild,O=O,0.709893405,-2.109255075,2.064291716
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,Q2HZ21_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,0.588310421,-2.169947147,1.78016448
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,Q2HZ21_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.771763265,-2.15124774,2.11893177
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,Q2HZ21_wild,O=O,0.768349051,-1.936388612,1.85402751
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,Q2HZ22_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,0.438585341,-2.254758596,1.749123216
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,Q2HZ22_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.464075714,-2.342596769,2.03883338
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,Q2HZ22_wild,O=O,0.537731409,-1.965953469,1.65201354
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,Q2HZ23_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,0.941433609,-2.195940971,1.828616738
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,Q2HZ23_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1.018737197,-2.293547392,2.223756313
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,Q2HZ23_wild,O=O,0.975109458,-1.921997309,1.850872755
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,Q2HZ24_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,1.351168871,-2.251842499,2.139710665
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,Q2HZ24_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1.526150465,-2.361738205,2.588181257
arm_MGDGW3DS1839Z12Z15Z1627Z10Z,Glycerolipid metabolism,Q2HZ24_wild,O=O,1.439333439,-2.030860424,2.160542011
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,A0A2K3CTD8_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCC,0.998554587,-2.403556108,2.111085653
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,A0A2K3CTD8_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1.064813375,-2.432117462,2.418567181
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,A0A2K3CTD8_wild,O=O,1.058802485,-2.072975636,2.015945673
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,A8HMC4_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCC,0.496551752,-1.931015372,1.974533081
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,A8HMC4_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.595166087,-1.981671333,2.276490688
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,A8HMC4_wild,O=O,0.709893405,-2.109255075,2.064291716
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,Q2HZ21_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCC,0.572788954,-2.284515858,1.8505404
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,Q2HZ21_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.771763265,-2.15124774,2.11893177
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,Q2HZ21_wild,O=O,0.768349051,-1.936388612,1.85402751
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,Q2HZ22_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCC,0.441093057,-2.350111723,1.831555367
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,Q2HZ22_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.464075714,-2.342596769,2.03883338
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,Q2HZ22_wild,O=O,0.537731409,-1.965953469,1.65201354
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,Q2HZ23_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCC,0.933706939,-2.295918941,1.907666802
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,Q2HZ23_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1.018737197,-2.293547392,2.223756313
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,Q2HZ23_wild,O=O,0.975109458,-1.921997309,1.850872755
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,Q2HZ24_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CC/C=C\C/C=C\C/C=C\CCCCC,1.325461507,-2.359667301,2.208076715
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,Q2HZ24_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1.526150465,-2.361738205,2.588181257
arm_MGDGW3DS1839Z12Z15Z1634Z7Z10Z,Glycerolipid metabolism,Q2HZ24_wild,O=O,1.439333439,-2.030860424,2.160542011
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,A0A2K3CTD8_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\CC,1.028106093,-2.394661903,2.100156546
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,A0A2K3CTD8_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1.064813375,-2.432117462,2.418567181
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,A0A2K3CTD8_wild,O=O,1.058802485,-2.072975636,2.015945673
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,A8HMC4_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\CC,0.529026389,-1.911352158,1.982254744
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,A8HMC4_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.595166087,-1.981671333,2.276490688
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,A8HMC4_wild,O=O,0.709893405,-2.109255075,2.064291716
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,Q2HZ21_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\CC,0.622458994,-2.277703762,1.855526567
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,Q2HZ21_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.771763265,-2.15124774,2.11893177
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,Q2HZ21_wild,O=O,0.768349051,-1.936388612,1.85402751
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,Q2HZ22_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\CC,0.480313689,-2.339422703,1.81892848
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,Q2HZ22_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.464075714,-2.342596769,2.03883338
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,Q2HZ22_wild,O=O,0.537731409,-1.965953469,1.65201354
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,Q2HZ23_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\CC,0.975002289,-2.281610489,1.898148894
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,Q2HZ23_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1.018737197,-2.293547392,2.223756313
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,Q2HZ23_wild,O=O,0.975109458,-1.921997309,1.850872755
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,Q2HZ24_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\CC,1.365078568,-2.349009991,2.193384886
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,Q2HZ24_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1.526150465,-2.361738205,2.588181257
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z1,Glycerolipid metabolism,Q2HZ24_wild,O=O,1.439333439,-2.030860424,2.160542011
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,A0A2K3CTD8_wild,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,1.071252108,-2.222762585,2.050223351
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,A0A2K3CTD8_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1.064813375,-2.432117462,2.418567181
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,A0A2K3CTD8_wild,O=O,1.058802485,-2.072975636,2.015945673
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,A8HMC4_wild,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,0.607322574,-1.753543139,1.930379868
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,A8HMC4_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.595166087,-1.981671333,2.276490688
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,A8HMC4_wild,O=O,0.709893405,-2.109255075,2.064291716
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,Q2HZ21_wild,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,0.670060277,-2.10011816,1.806713104
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,Q2HZ21_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.771763265,-2.15124774,2.11893177
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,Q2HZ21_wild,O=O,0.768349051,-1.936388612,1.85402751
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,Q2HZ22_wild,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,0.520098984,-2.173018456,1.771196365
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,Q2HZ22_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.464075714,-2.342596769,2.03883338
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,Q2HZ22_wild,O=O,0.537731409,-1.965953469,1.65201354
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,Q2HZ23_wild,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,1.008777618,-2.114162445,1.846374154
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,Q2HZ23_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1.018737197,-2.293547392,2.223756313
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,Q2HZ23_wild,O=O,0.975109458,-1.921997309,1.850872755
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,Q2HZ24_wild,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\CCCCC,1.413639307,-2.173324347,2.149294615
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,Q2HZ24_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1.526150465,-2.361738205,2.588181257
arm_MGDGW3DS1839Z12Z15Z1637Z10Z13Z2,Glycerolipid metabolism,Q2HZ24_wild,O=O,1.439333439,-2.030860424,2.160542011
arm_MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z1,Glycerolipid metabolism,A0A2K3CTD8_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CC,0.978026271,-2.603428364,2.223810673
arm_MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z1,Glycerolipid metabolism,A0A2K3CTD8_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,1.064813375,-2.432117462,2.418567181
arm_MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z1,Glycerolipid metabolism,A0A2K3CTD8_wild,O=O,1.058802485,-2.072975636,2.015945673
arm_MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z1,Glycerolipid metabolism,A8HMC4_wild,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\CC,0.4736844,-2.126663685,2.107873678
arm_MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z1,Glycerolipid metabolism,A8HMC4_wild,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.595166087,-1.981671333,2.276490688
